"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"13787","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","67512","0000000134","Onde OFB","1","Ecoulement visible",2.220306016,49.519642373,2015-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"13788","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","67387","0000000134","Onde OFB","1","Ecoulement visible",2.220306016,49.519642373,2015-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"13789","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","67227","0000000134","Onde OFB","1","Ecoulement visible",2.220306016,49.519642373,2015-07-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"13790","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","67027","0000000134","Onde OFB","1","Ecoulement visible",2.220306016,49.519642373,2015-06-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"13791","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","66918","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2015-05-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"13792","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","65804","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2014-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"13793","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","64800","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2014-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"13794","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","63782","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2014-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"13795","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","62907","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2014-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"13796","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","62112","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2014-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"13797","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","1234","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2013-10-17,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2013
"13798","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","1233","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2013-09-20,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2013
"13799","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","1087","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2013-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"13800","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","998","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"13801","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","885","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2013-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"13802","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","884","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2013-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"13803","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","687","0000000134","Onde OFB","3","Assec",2.220306016,49.519642373,2012-11-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"13804","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","665","0000000134","Onde OFB","3","Assec",2.220306016,49.519642373,2012-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"13805","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","612","0000000134","Onde OFB","3","Assec",2.220306016,49.519642373,2012-09-28,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"13806","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","496","0000000134","Onde OFB","3","Assec",2.220306016,49.519642373,2012-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"13807","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","324","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2012-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"13808","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","173","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"13809","H2051021","Brêche","60","Oise","60535","REUIL-SUR-BRECHE","32","Hauts-de-France","03","Seine-Normandie","H20-0420","La Breche","117","0000000134","Onde OFB","1a","Ecoulement visible acceptable",2.220306016,49.519642373,2012-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"13810","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","107803","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2026-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2026
"13811","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","106708","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2026-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2026
"13812","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","106250","0000000134","Onde OFB",NA,"Donnée manquante",2.439827791,49.505397554,2026-04-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2026
"13813","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","105351","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2025-10-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"13814","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","104206","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2025-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"13815","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","103200","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2025-08-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"13816","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","102057","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2025-07-28,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"13817","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","100805","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2025-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"13818","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","99959","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2025-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"13819","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","98879","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2024-09-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"13820","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","98711","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2024-08-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"13821","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","98605","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2024-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"13822","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","98362","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2024-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"13823","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","98275","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2024-05-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"13824","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","98132","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2023-12-26,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"13825","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","98121","0000000134","Onde OFB","2","Ecoulement non visible",2.439827791,49.505397554,2023-11-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"13826","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","98088","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2023-10-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"13827","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","97982","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2023-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"13828","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","97830","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2023-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"13829","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","97671","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2023-07-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"13830","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","97552","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2023-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"13831","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","97417","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2023-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"13832","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","97283","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2023-04-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"13833","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","97122","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2023-03-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"13834","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","97017","0000000134","Onde OFB","2","Ecoulement non visible",2.439827791,49.505397554,2022-12-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"13835","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","96997","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2022-11-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"13836","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","96930","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2022-10-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"13837","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","96807","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2022-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"13838","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","96627","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2022-08-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"13839","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","96499","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2022-07-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"13840","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","96336","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2022-06-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"13841","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","96144","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2022-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"13842","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","96074","0000000134","Onde OFB",NA,"Donnée manquante",2.439827791,49.505397554,2022-04-17,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"13843","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","96023","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2021-10-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
"13844","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","95939","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2021-09-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"13845","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","95783","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2021-08-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"13846","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","95679","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2021-07-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"13847","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","95558","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2021-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"13848","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","95480","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2021-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"13849","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","95229","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2020-10-26,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"13850","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","95164","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2020-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"13851","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","94949","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2020-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"13852","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","94796","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2020-07-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"13853","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","94643","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2020-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"13854","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","94538","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2020-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"13855","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","94000","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2020-04-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"13856","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","93500","0000000134","Onde OFB",NA,"Donnée manquante",2.439827791,49.505397554,2020-01-24,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"13857","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","93450","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2019-12-23,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"13858","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","93300","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2019-11-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"13859","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","92502","0000000134","Onde OFB","2","Ecoulement non visible",2.439827791,49.505397554,2019-10-28,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"13860","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","91607","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2019-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"13861","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","90613","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2019-08-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"13862","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","89458","0000000134","Onde OFB","2","Ecoulement non visible",2.439827791,49.505397554,2019-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"13863","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","88653","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2019-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"13864","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","87453","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2019-05-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"13865","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","86600","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2019-04-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"13866","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","83852","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2018-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"13867","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","82602","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2018-08-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"13868","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","81461","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2018-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"13869","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","80409","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2018-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"13870","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","79560","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2018-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"13871","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","77750","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2017-10-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"13872","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","76600","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2017-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"13873","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","75267","0000000134","Onde OFB","3","Assec",2.439827791,49.505397554,2017-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"13874","H2062021","Arré","60","Oise","60581","SAINT-JUST-EN-CHAUSSEE","32","Hauts-de-France","03","Seine-Normandie","H2060600","L'Arre","74152","0000000134","Onde OFB","1","Ecoulement visible",2.439827791,49.505397554,2017-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
